UMAP1,UMAP2,cell_type,distance_bin,plaque_distance
0.5354323,-0.36870694,Astrocyte,>200um (far),994.9420412596711
1.9972966,-0.2120891,Neuron,>200um (far),401.8609659850085
1.8201832,1.0614309,Neuron,>200um (far),517.6324639631118
2.2390153,-0.21576577,Astrocyte,>200um (far),225.02675781621073
0.20345122,1.3040568,Oligodendrocyte,>200um (far),840.1546639998868
3.5598109,-1.1752237,Oligodendrocyte,>200um (far),911.0707926235967
2.2422142,2.169591,Neuron,>200um (far),1135.0185989322983
0.6927777,-1.2887354,Oligodendrocyte,>200um (far),851.1132630082554
1.7678059,4.1386366,Microglia,>200um (far),298.7521861523466
4.0552816,2.911945,Neuron,>200um (far),852.7707673675139
2.2514029,1.9197546,Astrocyte,>200um (far),1593.2837418058114
3.324374,3.0423424,Microglia,>200um (far),245.1231727346508
4.7266283,1.4570554,Neuron,>200um (far),262.563871994033
5.92977,2.5260885,Neuron,>200um (far),767.7988735708417
4.512404,2.124569,Oligodendrocyte,>200um (far),935.5270150474562
2.965995,3.5819826,Neuron,>200um (far),832.7036768234738
4.072214,0.6808013,Astrocyte,>200um (far),575.6558016882602
4.225204,3.437722,Neuron,50-100um,64.75585386355851
-0.09029684,0.6499659,Oligodendrocyte,>200um (far),764.5169986354906
4.874532,1.1370503,Microglia,>200um (far),276.1273120217823
3.6570914,2.2402313,Neuron,>200um (far),1489.3808752427428
1.2155914,4.166456,Microglia,100-200um,155.5582351800137
1.9549943,0.1966107,Neuron,>200um (far),236.47081496476005
4.8795347,0.5417736,Neuron,>200um (far),551.1122648028434
2.2608852,-1.7750459,Microglia,>200um (far),504.2413961872749
1.7938032,2.2015293,Neuron,>200um (far),398.4314515587788
2.0428197,2.767076,Microglia,>200um (far),583.7896056566755
2.8914022,2.469299,Microglia,>200um (far),547.723384121973
0.15318461,0.12700616,Oligodendrocyte,>200um (far),887.8360963597434
4.999809,3.3388634,Microglia,>200um (far),1887.5792312108508
4.364498,0.58041996,Oligodendrocyte,>200um (far),1110.5498997622183
-0.6201367,-0.5284216,Oligodendrocyte,>200um (far),897.7525820007287
5.440613,2.734142,Neuron,>200um (far),498.59807682786095
3.96198,2.3949275,Microglia,>200um (far),1128.423731142022
5.5684824,1.4508213,Neuron,>200um (far),354.3132918675403
3.2192075,2.1436214,Microglia,>200um (far),1768.364847442088
0.25998354,2.0773928,Microglia,>200um (far),982.6213943315263
2.3775032,-1.0686557,Astrocyte,>200um (far),1333.2662723062233
5.0985236,3.561033,Neuron,>200um (far),1000.2237162580741
3.1120508,0.029104367,Microglia,>200um (far),682.497566832603
3.7290206,-0.34938088,Microglia,>200um (far),487.003313744522
1.9593518,-1.6964943,Microglia,>200um (far),1030.0341355966543
1.082695,1.2425289,Neuron,>200um (far),1176.6231914320601
3.21441,2.7136798,Astrocyte,>200um (far),1309.3348936197342
0.9908994,1.6282672,Astrocyte,>200um (far),877.7207983960819
5.2926135,2.0068984,Microglia,>200um (far),473.3351365094074
0.84215474,3.8515713,Microglia,>200um (far),912.0897601367684
4.581492,0.6182089,Astrocyte,>200um (far),1247.8117552791396
3.8477755,-0.0814865,Astrocyte,>200um (far),1313.433516511299
0.2919708,0.68279946,Oligodendrocyte,>200um (far),482.98169080597086
-0.33822125,-0.9779342,Neuron,100-200um,163.73987602250762
3.2367437,2.4996166,Neuron,>200um (far),311.6372822581295
3.5828805,-1.5179756,Oligodendrocyte,>200um (far),747.8261211763735
-1.7746713,0.2474466,Oligodendrocyte,>200um (far),1314.1202754909361
4.7926993,1.9812539,Microglia,>200um (far),950.2804465757335
1.562469,2.782605,Microglia,>200um (far),353.68105462045276
0.00086498156,2.2488954,Astrocyte,100-200um,154.5558883514745
0.94869614,-1.1725124,Oligodendrocyte,>200um (far),908.6778755394912
-2.9531121,0.7924671,Neuron,>200um (far),1349.8141843707467
1.2931309,-1.6687951,Neuron,>200um (far),1179.540251033716
5.0493,1.3152196,Neuron,>200um (far),805.8571761252341
0.7195242,-0.64574814,Microglia,>200um (far),482.0237454895524
4.8249817,1.6263425,Neuron,>200um (far),984.3045976439405
1.8864102,3.1717854,Astrocyte,100-200um,198.1949522526398
3.5119855,3.4411707,Microglia,>200um (far),462.88199351839046
3.4328568,-1.5235399,Neuron,>200um (far),1025.6851835970324
2.8658438,3.5401247,Neuron,>200um (far),202.23647556996968
0.6494679,-1.0633562,Microglia,>200um (far),1254.9621087443659
5.1182356,-0.3036141,Oligodendrocyte,>200um (far),992.5414699993921
3.9963667,-0.29325214,Astrocyte,>200um (far),236.99218749908752
3.4339767,-0.5196233,Astrocyte,>200um (far),935.9263172612793
2.3931305,3.4462173,Neuron,>200um (far),771.2298918691743
2.7771432,3.108896,Microglia,>200um (far),1383.4848538220697
4.893487,1.8041688,Neuron,>200um (far),1226.2054605728827
5.291431,3.1441119,Neuron,>200um (far),748.6954970274095
2.497252,1.0021201,Microglia,>200um (far),409.94818778850413
4.127595,2.7675366,Neuron,>200um (far),540.3484156926476
2.6979303,2.331312,Microglia,>200um (far),1237.024137999507
3.983844,0.48227313,Oligodendrocyte,50-100um,57.14546031673277
4.2497225,1.644179,Neuron,>200um (far),395.709809165128
3.4422994,2.5716698,Microglia,>200um (far),609.4515606546013
1.267948,-0.24884309,Oligodendrocyte,>200um (far),205.10296320573144
3.8762047,1.6068999,Neuron,>200um (far),1346.4460094638725
3.8826156,0.3441755,Astrocyte,>200um (far),1242.3722334864544
3.7092516,0.92948806,Neuron,>200um (far),416.92406358879487
3.4493456,2.7138793,Neuron,>200um (far),575.8770885220505
0.98643196,-1.1129769,Astrocyte,>200um (far),531.3165299203258
1.1357983,-0.0044639576,Neuron,>200um (far),1057.7729445114244
2.4236233,-1.5746257,Microglia,>200um (far),1138.4910314189895
2.2673514,0.97645766,Microglia,>200um (far),482.3500488998457
2.765121,2.726001,Oligodendrocyte,>200um (far),768.8902168428492
1.3492763,0.7233094,Oligodendrocyte,>200um (far),653.4200765580201
3.7915657,2.676928,Microglia,>200um (far),399.6984972712156
2.4942577,0.82507724,Astrocyte,>200um (far),340.51262262268165
3.8508666,2.0855377,Neuron,100-200um,181.66986430346336
1.3824733,-0.18050842,Neuron,>200um (far),1158.8228171031126
5.643028,1.1249673,Neuron,>200um (far),612.6270648635884
3.8491585,-0.9042905,Microglia,>200um (far),350.5978127120305
3.349598,1.7557948,Microglia,>200um (far),251.55959139265215
5.44529,2.764629,Microglia,>200um (far),1717.9317929664105
4.0221186,1.8388721,Astrocyte,>200um (far),1115.3251760742862
3.146156,2.4616988,Neuron,>200um (far),285.65997912331346
0.10557544,-0.54774785,Microglia,>200um (far),798.5752477810979
0.08787505,0.7524158,Oligodendrocyte,>200um (far),443.9312980573692
0.56817585,0.7098257,Oligodendrocyte,>200um (far),747.9632292258524
3.26221,2.7598715,Neuron,>200um (far),340.0262418363826
3.9472883,2.4641054,Microglia,>200um (far),388.205852906483
1.1075764,1.4960234,Astrocyte,100-200um,176.37881897621364
4.786131,1.4534703,Astrocyte,>200um (far),1069.4083640379238
4.2352533,-0.68408704,Oligodendrocyte,>200um (far),500.4496645003353
1.63323,4.205863,Microglia,>200um (far),571.8462783420096
0.2677126,2.3332028,Microglia,50-100um,91.4355237994376
3.3955126,2.681136,Microglia,>200um (far),524.7228147275322
2.5566056,2.6787493,Microglia,>200um (far),934.7186789020118
0.6883996,-1.2152274,Oligodendrocyte,>200um (far),1205.7638667547915
0.6030677,-1.4433508,Oligodendrocyte,>200um (far),808.18731880754
5.010707,1.7659566,Neuron,>200um (far),322.0896097553437
4.573739,1.6344761,Astrocyte,>200um (far),663.0236827224985
3.7764003,2.327661,Neuron,>200um (far),824.1767588862574
3.8169374,2.4255843,Microglia,100-200um,118.63872716770223
3.5210955,3.183892,Neuron,>200um (far),1026.274565449826
5.076829,-0.3573511,Neuron,>200um (far),404.51292756027044
4.9563513,2.4862084,Neuron,>200um (far),550.4761406013378
5.083806,1.1518202,Neuron,>200um (far),961.3166436663465
2.129333,0.7319744,Astrocyte,>200um (far),1158.6344313835018
0.4729437,1.3435947,Oligodendrocyte,>200um (far),1157.9911870454282
3.6237984,-1.4585559,Neuron,>200um (far),383.47763208026157
0.34763306,2.1166844,Astrocyte,>200um (far),556.5899828628376
3.2829032,2.5251896,Neuron,>200um (far),250.40042519221888
0.12116489,1.2078538,Oligodendrocyte,>200um (far),1119.967330925869
4.429736,-0.15692362,Astrocyte,>200um (far),676.5808337242471
4.802801,1.6258154,Neuron,>200um (far),301.6327108486679
3.916111,1.5349754,Microglia,>200um (far),421.46931549785893
3.4209347,3.3781435,Microglia,>200um (far),425.2382289585443
5.52765,2.0252771,Neuron,>200um (far),593.4357068615876
-0.10109562,-0.82926655,Microglia,>200um (far),1034.8948288311333
2.9025033,2.1600046,Oligodendrocyte,>200um (far),696.101657535128
3.9520338,0.3521263,Microglia,>200um (far),1270.6025764734472
2.5512695,3.7426317,Neuron,>200um (far),370.051028878635
3.62341,-0.8995649,Oligodendrocyte,>200um (far),352.09591081367586
-0.64013994,-0.5506728,Oligodendrocyte,>200um (far),1155.8663893728758
3.1318393,0.93450844,Astrocyte,>200um (far),1418.9710413024263
4.9638553,1.9504428,Neuron,>200um (far),662.4003251810118
1.9842399,0.06608884,Microglia,>200um (far),735.9492931227497
4.5897183,1.8219124,Neuron,>200um (far),504.8111038962986
1.5938389,2.3879337,Microglia,>200um (far),1303.9366736493762
3.7493823,1.5661759,Microglia,>200um (far),1295.1438845959483
1.8172315,2.1502712,Microglia,>200um (far),1302.1027800911265
0.7135119,-1.5981935,Oligodendrocyte,>200um (far),555.2991889235457
1.56407,-0.9092352,Oligodendrocyte,>200um (far),715.671114668461
2.6106937,-0.887774,Astrocyte,>200um (far),674.3395208404764
-0.6048142,-0.54429275,Oligodendrocyte,>200um (far),973.288438402099
-0.5077713,-0.41383198,Oligodendrocyte,>200um (far),398.4888325136881
4.5220356,3.1910539,Microglia,>200um (far),1900.7799312382986
-0.21008672,-0.8840265,Oligodendrocyte,>200um (far),1141.0033012223735
4.9741783,0.9867062,Neuron,>200um (far),318.4812028850072
1.7490343,-0.28631252,Microglia,>200um (far),1168.5702356658671
2.0436037,1.7246261,Oligodendrocyte,>200um (far),820.6747772127559
4.2111797,1.0508084,Astrocyte,>200um (far),777.4058415181009
0.036124513,2.7971175,Microglia,100-200um,106.39963843902
3.4558883,-0.83818305,Neuron,>200um (far),390.9646088593817
0.86352396,1.2815044,Astrocyte,>200um (far),366.8110142405055
4.742094,1.6055306,Microglia,>200um (far),1228.5432966900783
3.878253,-0.7005475,Neuron,>200um (far),455.3411452176734
4.9403706,-0.79453826,Neuron,>200um (far),277.3722072890915
-0.5434738,0.83641595,Oligodendrocyte,>200um (far),881.4334276175915
3.5347395,2.284716,Neuron,>200um (far),656.4758352350682
2.1238046,1.3478209,Microglia,>200um (far),459.03134523535056
3.7437727,-0.7486189,Oligodendrocyte,>200um (far),862.6157490811869
0.24241042,2.4142382,Microglia,100-200um,132.0628634397575
0.99736756,0.25195283,Oligodendrocyte,>200um (far),974.0529390213838
3.7279043,-1.1506953,Microglia,>200um (far),1072.3596111207742
0.74936396,1.2013199,Microglia,>200um (far),868.8641360752915
4.6440125,0.9532737,Astrocyte,>200um (far),926.2179356169811
1.6391305,-1.1136987,Oligodendrocyte,>200um (far),710.9353947493144
4.021797,2.3335152,Neuron,>200um (far),1254.1621412771663
-0.5133762,0.8380051,Oligodendrocyte,>200um (far),1140.8833849416965
2.212121,1.2684269,Astrocyte,>200um (far),840.026866591837
4.325814,1.2581508,Neuron,>200um (far),342.1378566281898
3.20728,2.1025558,Microglia,>200um (far),466.91795952758963
4.3035164,2.977755,Neuron,>200um (far),658.8979771300303
4.7894464,2.074797,Microglia,>200um (far),1208.5131344326878
3.1775403,2.2793002,Neuron,>200um (far),1002.4123317039963
4.1184893,0.62395483,Microglia,>200um (far),847.1623733199476
2.7696269,2.6083264,Neuron,>200um (far),496.5182625480052
2.4585195,2.6051197,Microglia,>200um (far),880.2224986097214
-0.15733892,2.2748823,Microglia,100-200um,123.08589497578993
0.96182734,3.74104,Astrocyte,>200um (far),1147.9272832055813
2.5656273,-0.90006876,Astrocyte,>200um (far),606.3405147593024
1.7769516,2.2503397,Oligodendrocyte,>200um (far),1990.7708430503885
-0.8148785,2.093016,Astrocyte,>200um (far),961.0386358827197
2.64722,0.80303913,Oligodendrocyte,>200um (far),683.885736147321
-1.9640208,0.5611442,Oligodendrocyte,>200um (far),998.3154839717987
5.8419523,1.9987316,Microglia,>200um (far),1762.0430204298011
1.382697,2.4821427,Microglia,>200um (far),1188.481037650793
3.1704836,-0.8236513,Microglia,>200um (far),1091.1113007182773
5.0855823,-0.78342175,Neuron,>200um (far),1420.4800083545665
-0.87760943,1.0726128,Microglia,>200um (far),1080.4310233067608
-0.20191358,0.2446584,Astrocyte,>200um (far),1014.1178982655108
2.9078088,3.8366404,Microglia,>200um (far),241.9459593342773
4.495676,-0.9867222,Neuron,>200um (far),443.6266748515742
-1.9611496,0.1953953,Oligodendrocyte,>200um (far),843.1594779230163
3.9246864,3.4030075,Microglia,>200um (far),352.30684099955727
4.885725,1.166117,Astrocyte,>200um (far),279.1210493840434
-0.35164925,0.60550976,Oligodendrocyte,>200um (far),664.074316207652
3.011488,2.1228285,Microglia,>200um (far),878.7689874507108
-0.48464528,-0.9333596,Astrocyte,>200um (far),871.3349606049894
0.60035306,4.022195,Oligodendrocyte,>200um (far),734.7808939942363
4.5440397,3.122235,Neuron,>200um (far),535.971815742275
3.5988655,2.157578,Neuron,>200um (far),227.12424983347984
4.395134,3.208683,Neuron,>200um (far),968.5142003103243
-0.78896147,1.2371527,Astrocyte,>200um (far),675.6984222542038
-0.6787966,-0.4907453,Oligodendrocyte,>200um (far),429.7827293541495
-1.7398791,1.1874043,Oligodendrocyte,>200um (far),279.226922301601
0.9766053,1.9461454,Astrocyte,>200um (far),544.5792337845193
3.006592,-0.8142839,Microglia,>200um (far),1762.7945751605653
3.6760929,-0.19839041,Neuron,>200um (far),736.6395707589407
2.022716,-1.1038152,Microglia,>200um (far),967.8490703412104
0.79832447,4.2626786,Microglia,50-100um,87.77990652368774
4.9062853,2.002264,Neuron,>200um (far),1092.18363525256
-1.2206035,0.9150865,Microglia,>200um (far),544.2145862459496
4.163238,0.7102579,Neuron,>200um (far),798.944518395171
3.3999991,3.2830923,Microglia,>200um (far),1188.4086772622486
4.6329064,2.4953763,Oligodendrocyte,>200um (far),887.9114788705215
1.1619085,2.5244637,Neuron,>200um (far),1538.850506191159
-1.6214674,0.3103478,Astrocyte,>200um (far),415.4240395875162
5.80838,0.91299504,Neuron,>200um (far),600.9932555375342
2.778174,3.2607791,Astrocyte,>200um (far),636.9074399542395
0.64372647,1.6369575,Neuron,>200um (far),1064.1518044119518
4.607653,-0.785264,Neuron,>200um (far),281.79395245070873
4.2860217,3.2430952,Neuron,>200um (far),996.0564327391259
3.5800693,3.452543,Neuron,>200um (far),1069.7362666189929
5.6981187,2.0102677,Microglia,>200um (far),620.3977768673152
4.603418,2.5493019,Microglia,>200um (far),638.3225501945005
3.0295556,-1.5780323,Microglia,>200um (far),1333.2532247809459
0.87607914,1.1944886,Microglia,>200um (far),491.49527022970466
0.013808771,-0.6667043,Microglia,>200um (far),1489.4924964508702
1.0076478,2.0443697,Microglia,>200um (far),418.5998354372187
2.3422804,3.6020966,Neuron,>200um (far),228.92179187191803
1.7597846,4.124778,Neuron,>200um (far),920.2398221487555
3.7973597,-1.249367,Neuron,>200um (far),1010.1900663844973
2.53983,1.5603977,Microglia,100-200um,188.49520197377555
1.541776,3.745275,Astrocyte,>200um (far),979.9775022089177
3.566281,3.7387602,Neuron,>200um (far),1068.5126992209173
4.2531743,1.5762198,Microglia,>200um (far),552.0315734670704
0.7664273,-0.14149411,Astrocyte,>200um (far),1010.44438726902
2.5423498,1.7029222,Astrocyte,>200um (far),539.8428741862696
4.656328,3.3145087,Neuron,>200um (far),878.9746135160672
2.0674334,1.7485636,Oligodendrocyte,>200um (far),1038.1549044830153
3.3603907,2.3389776,Oligodendrocyte,>200um (far),1294.4591224738626
1.2872481,-1.6620924,Neuron,100-200um,192.68458504426061
4.187812,0.020777939,Astrocyte,>200um (far),918.211041750998
1.8435018,1.0320778,Astrocyte,>200um (far),935.2413356180892
1.6878211,-1.5731636,Microglia,>200um (far),1507.904022852946
1.7319458,1.1169888,Astrocyte,>200um (far),1102.874943471265
6.376734,1.7393341,Neuron,>200um (far),748.6361813274309
0.29767102,0.7183386,Microglia,>200um (far),360.1676700773676
2.1830285,2.7153008,Oligodendrocyte,>200um (far),678.3069987692028
-0.3319173,0.55127645,Oligodendrocyte,>200um (far),569.628924417384
2.9433115,3.540564,Neuron,>200um (far),408.4586747462706
0.3411309,1.3986733,Oligodendrocyte,>200um (far),258.47497822156174
0.83616316,-1.1784385,Oligodendrocyte,>200um (far),637.7375812709286
3.772833,2.8363922,Neuron,>200um (far),314.95739088768767
3.9868872,2.537084,Neuron,>200um (far),654.233305658704
3.6602361,-1.3586807,Oligodendrocyte,>200um (far),702.7390125967978
2.5027013,2.5390816,Oligodendrocyte,>200um (far),996.043730514065
0.14582857,0.5289112,Microglia,100-200um,136.38798251678062
0.46259245,0.08897069,Astrocyte,>200um (far),743.5146951881934
4.7614226,1.555153,Neuron,>200um (far),467.53461917317094
5.1179957,0.90520096,Neuron,>200um (far),1016.6843634003022
1.6959159,4.0798783,Microglia,>200um (far),594.2222882861504
2.647723,1.6095737,Microglia,>200um (far),743.3592742972202
5.0682306,0.8184352,Astrocyte,>200um (far),1457.4036568129961
6.504727,1.5778465,Neuron,>200um (far),867.7132127469501
1.7353791,0.0826952,Neuron,>200um (far),414.7557367615655
3.7738395,-0.047959972,Neuron,>200um (far),359.2430728301608
3.4928503,1.6922642,Neuron,>200um (far),262.4282321138127
2.5312185,-1.3027134,Astrocyte,>200um (far),998.8449878048202
1.5447822,0.20327292,Oligodendrocyte,>200um (far),413.48948815148594
4.1972923,0.6907386,Oligodendrocyte,>200um (far),1016.4447499637971
0.27413082,-1.6414542,Oligodendrocyte,100-200um,199.9665476957247
5.318911,1.3385597,Microglia,>200um (far),473.8857487306259
3.2014532,0.6850178,Astrocyte,>200um (far),536.6632140807867
2.6361034,0.36102965,Oligodendrocyte,>200um (far),907.5003034926788
1.4119263,4.156785,Microglia,>200um (far),981.4096086086055
-2.95252,0.8228985,Oligodendrocyte,>200um (far),921.9927424166056
3.5621583,0.69108653,Neuron,>200um (far),424.62071734919755
3.3155518,1.4030275,Neuron,>200um (far),566.6132714974052
4.5120254,0.8608321,Microglia,>200um (far),587.8815886726438
3.2400227,3.1488535,Microglia,>200um (far),920.8186985620292
5.814002,1.4855052,Microglia,>200um (far),578.7058531712732
3.0989847,-0.59312356,Astrocyte,>200um (far),587.7166786376952
4.0622725,-0.11036094,Astrocyte,100-200um,183.4001792440502
0.682758,-0.052963067,Oligodendrocyte,>200um (far),867.1366985382908
-2.7489855,0.7634462,Oligodendrocyte,>200um (far),791.5905997755137
4.712004,1.870894,Microglia,>200um (far),520.0809755620344
-0.1587874,0.0664145,Neuron,>200um (far),847.7116602747915
0.90333605,1.8166959,Astrocyte,>200um (far),279.8786860816744
0.9326341,-1.3700266,Neuron,>200um (far),282.73491718870673
3.2826965,-1.8963622,Microglia,>200um (far),698.998001221656
3.0285552,0.652975,Neuron,>200um (far),244.57175662356437
